FDID,inc_date,inc_number,address,total_lost,total_acres_burned,equipment_involved_in_ignition,total_injuries,total_deaths,year
54050, 10/22/2020,10423,11500  A266 AVE Tulare 93274,400.0,0.0,211 - Electrical power (utility) line.,0,0,2020
29555, 10/22/2020,0025221,12500  DAISY BLUE MINE RD NCCFD84 95959,0.0,0.1,211 - Electrical power (utility) line.,0,0,2020
31555, 10/22/2020,0025184,  WB I80 AND HWY 193  PCFD 95658,12000.0,0.6,211 - Electrical power (utility) line.,0,0,2020
45055, 10/25/2020,11503,  STAR DR REDDING 96002,1000.0,0.0,211 - Electrical power (utility) line.,0,0,2020
30030, 10/26/2020,2011227,908 W Las Palmas AVE Fullerton 92831,105000.0,0.0,211 - Electrical power (utility) line.,0,0,2020
33054, 10/26/2020,0137234,24099  POSTAL AVE Moreno Valley 92553,0.0,1.0,211 - Electrical power (utility) line.,0,0,2020
30065, 10/26/2020,0121342,24031  WOODSTONE ST MISSION VIEJO 92691,0.0,0.12,211 - Electrical power (utility) line.,0,0,2020
12555, 10/26/2020,0009077,9104  Blue Slide RD  Ferndale 95536,0.0,1.0,211 - Electrical power (utility) line.,0,0,2020
19110, 10/28/2020,0326760,8558  HOLLOWAY DR West Hollywood 90069,0.0,0.1,211 - Electrical power (utility) line.,0,0,2020
45055, 10/30/2020,11676,  OLD OASIS RD REDDING 96003,0.0,0.0,211 - Electrical power (utility) line.,0,0,2020
28010, 10/31/2020,0011334,  LINCOLN AVE Napa 94559,0.0,0.0,211 - Electrical power (utility) line.,0,0,2020
28555, 10/31/2020,0018214,5042  COOMBSVILLE RD Napa 94558,0.0,1.0,211 - Electrical power (utility) line.,0,0,2020
9555, 11/02/2020,0033206,4551  PANORAMA DR EL_DORADO 95667,0.0,0.1,211 - Electrical power (utility) line.,0,0,2020
42035, 11/05/2020,2023680,4010  Cuervo AVE Hope Ranch 93110,0.0,1.0,211 - Electrical power (utility) line.,0,0,2020
35010, 11/06/2020,04018,12291  AIRLINE HWY San Benito 95043,0.0,1.0,211 - Electrical power (utility) line.,0,0,2020
49555, 11/06/2020,0018552,13779  GUERNE HILL RD Guerneville 95446,0.0,1.0,211 - Electrical power (utility) line.,0,0,2020
48025, 11/08/2020,75940,1390 E TABOR AVE FAIRFLD 94533,0.0,0.0,211 - Electrical power (utility) line.,0,0,2020
28025, 11/08/2020,0018699,1221  DUHIG  CARNEROS 94559,0.0,2.0,211 - Electrical power (utility) line.,0,0,2020
33054, 11/10/2020,0144597,23689  PARKLAND AVE Moreno Valley 92557,4000.0,1.0,211 - Electrical power (utility) line.,0,0,2020
45555, 11/11/2020,0011734,  Paradise Hill Ln  Shingletown 96088,0.0,1.0,211 - Electrical power (utility) line.,0,0,2020
37555, 11/11/2020,0017846,14715  HWY 94 HWY Jamul 91935,0.0,0.3,211 - Electrical power (utility) line.,0,0,2020
34090, 11/12/2020,0181990,7411  Van Maren LN Citrus Heights 95610,0.0,0.1,211 - Electrical power (utility) line.,0,0,2020
4035, 11/12/2020,0013549,6600  HWY 99  RCHVL 95965,0.0,1.0,211 - Electrical power (utility) line.,0,0,2020
26015, 11/17/2020,168,106834  US Highway 395 HWY Walker 96107,0.0,20400.0,211 - Electrical power (utility) line.,0,1,2020
43080, 11/17/2020,3220011,  MAGDALENA RD LOS ALTOS HILLS 94024,200.0,0.04,211 - Electrical power (utility) line.,0,0,2020
33555, 11/18/2020,0148471,  ADELE AV/ELM ST  Cabazon 92230,0.0,1.0,211 - Electrical power (utility) line.,0,0,2020
19110, 11/18/2020,0348693, E LIVE OAK AVE Irwindale 91706,0.0,0.1,211 - Electrical power (utility) line.,0,0,2020
5555, 11/18/2020,0013164,4958  Messing RD Burson 95252,0.0,0.1,211 - Electrical power (utility) line.,0,0,2020
27155, 11/20/2020,0005742,  HWY 101 N/LAGOMARSINO AV  KING_CITY 93930,0.0,1.0,211 - Electrical power (utility) line.,0,0,2020
30065, 11/26/2020,0134425,"  Latitude: 33.607762, Longitude  LAKE FOREST 92630",1000.0,0.0,211 - Electrical power (utility) line.,0,0,2020
45555, 11/30/2020,0012505,3118  Ponder way  WESTVALLEY 96022,0.0,1.0,211 - Electrical power (utility) line.,0,0,2020
27555, 11/30/2020,0005937,  HWY 1/CARPENTER ST  CARMEL_HILL 93923,0.0,0.2,211 - Electrical power (utility) line.,0,0,2020
33555, 12/03/2020,0155279,23920  CALIFORNIA AVE Nuevo 92545,4000.0,200.0,211 - Electrical power (utility) line.,0,0,2020
24035, 12/06/2020,0026364,17280  CANYON RD LOS_BANOS 93635,0.0,1.0,211 - Electrical power (utility) line.,0,0,2020
40555, 12/07/2020,0016197,  CANET RD  SLO_CO 93405,0.0,0.01,211 - Electrical power (utility) line.,0,0,2020
44070, 12/07/2020,2600162,885  JARVIS RD Santa Cruz 95065,2000.0,1.0,211 - Electrical power (utility) line.,0,0,2020
16015, 12/12/2020,004995,2188  7TH AVE Kingsburg 93631,200.0,0.0,211 - Electrical power (utility) line.,0,0,2020
15010, 12/18/2020,2055050,33000  SCOTT DR Maricopa 93252,2.0,0.01,211 - Electrical power (utility) line.,0,0,2020
15555, 12/18/2020,2055050,33000  SCOTT DR Maricopa 93252,2.0,0.01,211 - Electrical power (utility) line.,0,0,2020
19555, 12/20/2020,0385995,  TWO HARBORS RECLAMATION POND R  Avalon 90704,0.0,1.15,211 - Electrical power (utility) line.,0,0,2020
55555, 12/26/2020,0014691,  PASEO DE LOS PORTALES/PHOENIX  PHOENIX_LAKE 95370,0.0,0.1,211 - Electrical power (utility) line.,0,0,2020
19105, 01/08/2021,0001562,09020 N BALCOM AVE NORTHRIDGE 91325,2000.0,0.0,211 - Electrical power (utility) line.,0,0,2021
28025, 01/10/2021,0000571,1515  SOSCOL FERRY RD GREENWOOD_RANCH 94558,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
19105, 01/11/2021,0001185,  15400 W MULHOLLAND DR X N ROSC  LOS ANGELES 90049,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
19155, 01/12/2021,0000203,  ARTESIA BL REDONDO BEACH 90278,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
33080, 01/14/2021,0007406,4198  SUNNYSAGE DR Jurupa Valley 92509,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
40555, 01/14/2021,0000642,10105  SANTA ROSA CREEK RD TEMP_CO 93465,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
44555, 01/18/2021,0000429,4820  BONNY DOON RD BONNY_DOON 95060,0.0,0.3,211 - Electrical power (utility) line.,0,0,2021
19105, 01/19/2021,0001017,12301 N SAN FERNANDO RD SYLMAR 91342,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
44020, 01/19/2021,2100061,1150  PANTHER RIDGE RD Boulder Creek 95006,0.0,35.0,211 - Electrical power (utility) line.,0,0,2021
41115, 01/19/2021,0000448,6150  South Cabrillo HWY Pescadero 94060,0.0,0.3,211 - Electrical power (utility) line.,0,0,2021
9555, 01/19/2021,0001892,  LEONI RD  GRIZZLY_FLAT 95636,0.0,3.03,211 - Electrical power (utility) line.,0,0,2021
20555, 01/19/2021,0001329,45387  RD 621  Ahwahnee 93601,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
44070, 01/19/2021,2500096,  Conference DR Scotts Valley 95066,0.0,1.0,211 - Electrical power (utility) line.,0,0,2021
44555, 01/19/2021,0000489,4607  FREEDOM  Corralitos 95003,30000.0,37.0,211 - Electrical power (utility) line.,0,0,2021
44555, 01/19/2021,0000490,1150  Panther Ridge RD BOULDER_CREEK 95006,0.0,19.7,211 - Electrical power (utility) line.,0,0,2021
44555, 01/19/2021,0000463,1200  CONFERENCE DR SCOTTS_VALLEY 95066,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
44070, 01/19/2021,2500107,1888  EL RANCHO DR Scotts Valley 95066,1000.0,0.1,211 - Electrical power (utility) line.,0,0,2021
43080, 01/19/2021,0190013,  HY 9 HY SARATOGA 95070,0.0,0.38,211 - Electrical power (utility) line.,0,0,2021
22555, 01/19/2021,0001364,5647  NICKEL PLATE RD Bootjack 95338,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
44555, 01/19/2021,0000444,101  VINE HILL RD BRANCIFORTE 95065,0.0,0.02,211 - Electrical power (utility) line.,0,0,2021
9555, 01/19/2021,0001887,5280  BLACK OAK MINE RD GARDEN_VALLEY 95633,0.0,0.53,211 - Electrical power (utility) line.,0,0,2021
43080, 01/21/2021,0210001,17787  SODA SPRINGS RD LOS GATOS 95033,0.0,0.03,211 - Electrical power (utility) line.,0,0,2021
27055, 01/27/2021,0193,13806  1 HWY Marina 93933,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
33555, 02/02/2021,0016743,39141  HOLT LN Anza 92539,0.0,1.0,211 - Electrical power (utility) line.,0,0,2021
33054, 02/10/2021,0020713,  INDIAN AV  Moreno Valley 92553,0.0,1.0,211 - Electrical power (utility) line.,0,0,2021
19005, 02/14/2021,1000819,  10 fwy  Alhambra 91803,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
33090, 02/19/2021,0024513,  PAISANO RD/CHUCKAWALLA WY  Palm Desert 92260,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
33090, 02/19/2021,0024486,48230  PAINTED CANYON RD Palm Desert 92260,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
41115, 02/20/2021,0001321,  HWY 1  Pescadero 94060,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
44555, 02/24/2021,0001411,1375  HAMES RD Corralitos 95003,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
47555, 02/25/2021,0001411,  OLD STAGE RD MS 96067,100.0,0.25,211 - Electrical power (utility) line.,0,0,2021
58025, 03/01/2021,179,7528  Camp Far West rd  Wheatland 956929569,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
47080, 03/04/2021,111,  Highway 97  Weed 96094,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
10032, 03/23/2021,0004270,25278 W DORRIS ST Coalinga 93210,500.0,1.4,211 - Electrical power (utility) line.,0,0,2021
49555, 03/23/2021,0004704,  VALLEY FORD RD/FALLON RD  TWO_ROCK 94952,0.0,0.25,211 - Electrical power (utility) line.,0,0,2021
40555, 03/27/2021,0004214,4411  SEE CANYON RD SLO_CO 93405,0.0,0.13,211 - Electrical power (utility) line.,0,0,2021
44055, 03/30/2021,01932,1344  State Route 9  Santa Cruz 95060,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
19110, 03/31/2021,1097718,19615 S SUSANA RD City of Compton 90221,0.0,5.0,211 - Electrical power (utility) line.,0,0,2021
57075, 04/01/2021,2102189,  Cr 104  Woodland 95776,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
54050, 04/03/2021,03106,19500  R276 RD Strathmore 93267,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
33051, 04/03/2021,0044567,  MATTHEWS RD  Menifee 92585,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
36555, 04/05/2021,0004139,8701  MERIDIAN RD LUCERNE_VALLEY 92356,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
56025, 04/06/2021,0028921,10351  FOOTHILL RD Ventura (County) 93003,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
33090, 04/09/2021,0047196,31145  DESERT PALM DR Thousand Palms 92276,5000.0,1.0,211 - Electrical power (utility) line.,0,0,2021
19010, 04/13/2021,1001430,720  FAIRVIEW AVE Arcadia 91006,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
44555, 04/14/2021,0002381,  glen wood dr  BURRELL 95033,5000.0,0.11,211 - Electrical power (utility) line.,0,0,2021
7555, 04/14/2021,0002735,1300  Camino Diablo RD SOUTH_BRENTWOOD 94513,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
48015, 04/16/2021,0000777,7864  SCHROEDER RD Dixon 95620,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
57065, 04/17/2021,2102825,2614  FRANKLIN WAY West Sacramento 95691,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
58555, 04/21/2021,0009975,13498  DIXON HILL RD DOBBINS_FD 95962,0.0,1.0,211 - Electrical power (utility) line.,0,0,2021
19110, 04/24/2021,1124352,120 E VIA VERDE AVE San Dimas 91773,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
24035, 04/27/2021,0008517,  HWY 152 W  DOS_PALOS_WYE 93620,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
4555, 04/27/2021,0005258,8090  reservoir road  Palermo 95966,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
7555, 04/28/2021,0003082,  Willow Pass RD BAY_POINT 94520,500.0,8.0,211 - Electrical power (utility) line.,0,0,2021
16015, 04/30/2021,001587,13928  GRANGEVILLE BLVD Hanford 93230,1000.0,0.0,211 - Electrical power (utility) line.,0,0,2021
54045, 05/03/2021,214535,500 E Race AVE Visalia 93292,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
13020, 05/04/2021,1689,874 W Holt AVE El Centro 92243,100.0,0.0,211 - Electrical power (utility) line.,0,0,2021
10032, 05/04/2021,0006533,  E SHAW AVE/N MCCALL AVE  Clovis 93619,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
20015, 05/04/2021,0009064,17170  PAULA RD BONADELLE 93636,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
24035, 05/04/2021,0009103,2584 W SANDY MUSH RD EL_NIDO 95341,1000.0,3.0,211 - Electrical power (utility) line.,0,0,2021
10032, 05/06/2021,0006657,12019 S HIGHLAND AVE Selma 93662,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
57555, 05/08/2021,0007374,20898  COUNTY ROAD 79B  Capay 95607,0.0,2.55,211 - Electrical power (utility) line.,0,0,2021
31125, 05/08/2021,0011486,6001  WILLIAM LN PCF_PAIGE1 95648,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
1555, 05/09/2021,0003381,9115  Tesla  Altamont 94550,0.0,0.7,211 - Electrical power (utility) line.,0,0,2021
31555, 05/10/2021,0011693,  MUSSO RD/HOGVERTEL HILL CT  CDF_AUBURN3 95603,2000.0,0.1,211 - Electrical power (utility) line.,0,0,2021
4555, 05/10/2021,0005916,  granada dr  MGLA 95954,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
52020, 05/11/2021,1579,360  HOMESTEAD DR Red Bluff 96080,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
58010, 05/11/2021,051222,3454  20 HWY Marysville 95901,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
27155, 05/12/2021,0002919,  SAN ARDO OIL FIELDS  SAN_ARDO 93450,0.0,0.76,211 - Electrical power (utility) line.,0,0,2021
44555, 05/12/2021,0002982,1220  HOPKINS GULCH RD BOULDER_CREEK 95006,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
9555, 05/12/2021,0012841,4100  THROWITA  DIAMOND_SPRINGS 95667,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
1555, 05/16/2021,0003537,4149  Dagnino RD NORTH_LIVERMORE 94551,50.0,0.28,211 - Electrical power (utility) line.,0,0,2021
22555, 05/17/2021,0010119,  MARTIN RD/HWY 140  MORMON_BAR 95338,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
41095, 05/17/2021,1502712,148  SOUTHWOOD CTR RD SOUTH SAN FRANCISCO 94080,30.0,0.12,211 - Electrical power (utility) line.,0,0,2021
15555, 05/18/2021,2122390,  BIRCH ST / MOUNTAIN MESA RD Mt. Mesa 93240,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
15010, 05/18/2021,2122390,  BIRCH ST / MOUNTAIN MESA RD Mt. Mesa 93240,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
56020, 05/19/2021,19527,1163  CALLE PECOS  Lynn Ranch 91360,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
48015, 05/19/2021,0001069,7722  TREMONT RD Dixon 95620,0.0,2.0,211 - Electrical power (utility) line.,0,0,2021
49555, 05/19/2021,0008144,24965  DUTCHER CREEK RD Cloverdale 95425,0.0,2.5,211 - Electrical power (utility) line.,0,0,2021
10040, 05/20/2021,1419,3333 N MILBURN AVE Fresno 93722,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
5555, 05/20/2021,0006335,6287  CHURCH ST Paloma 95245,0.0,0.05,211 - Electrical power (utility) line.,0,0,2021
19105, 05/21/2021,0001048,10046 W CIELO DR BEVERLY HILLS 90210,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
21075, 05/21/2021,7503406,  NB 101 on ramp @ MT Freitas  San Rafael 94903,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
19110, 05/21/2021,1153826,6508  VIA SIENA  Rancho Palos Verdes 90275,0.0,1.0,211 - Electrical power (utility) line.,0,0,2021
10032, 05/21/2021,0007519,  E CYPRESS AVE/S MENDOCINO AVE  Parlier 93648,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
7555, 05/21/2021,0003650,  Mount Diablo Scenic Blvd  MT_DIABLO 94528,0.0,4.0,211 - Electrical power (utility) line.,0,0,2021
33090, 05/24/2021,0068555,30075  GRAND AVE Winchester 92596,100.0,0.1,211 - Electrical power (utility) line.,0,0,2021
20010, 05/24/2021,0010714,  MIRA LOMA WY/TOZER ST  MADERA_CITY 93638,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
4555, 05/24/2021,0006608,4626  FOOTHILL BLVD KELLY_RDGE 95966,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
31125, 05/29/2021,0013380,156 S FLOOD RD CDF_AUBURN1 95603,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
20015, 06/01/2021,0011314,  AVE 7/CHOWCHILLA CANAL RD  MADERA_VALLEY 93637,0.0,0.25,211 - Electrical power (utility) line.,0,0,2021
58008, 06/04/2021,0014090,  WOODRUFF LN  LOMA_RICA_FD 95901,0.0,1.0,211 - Electrical power (utility) line.,0,0,2021
45055, 06/05/2021,6573,  AIRPORT RD REDDING 96001,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
35555, 06/06/2021,0003385,  NEW IDRIA RD/PANOCHE RD  ANTELOPE 95043,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
20555, 06/06/2021,0011733,  RD 600/RD 612  Raymond 93653,20000.0,49.0,211 - Electrical power (utility) line.,0,0,2021
47555, 06/07/2021,0004419,2708  Mount Shasta BLVD MS 96067,10000.0,0.25,211 - Electrical power (utility) line.,0,0,2021
41555, 06/07/2021,0003558,  EDGEWOOD RD/CANADA RD  CORDILLERAS 94062,0.0,0.03,211 - Electrical power (utility) line.,0,0,2021
37170, 06/08/2021,044713,3740  Bluebird Canyon RD VISTA 92084,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
44555, 06/08/2021,0003575,486  LARKIN VALLEY RD Corralitos 95076,0.0,1.0,211 - Electrical power (utility) line.,0,0,2021
9555, 06/09/2021,0016072,  Hwy 89  EMERALD_BAY 96142,0.0,2.5,211 - Electrical power (utility) line.,0,0,2021
56025, 06/12/2021,0048948,4619  Vanderbilt CT Ventura 93003,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
42035, 06/12/2021,2117838,9999  County RD Santa Barbara 93110,0.0,0.05,211 - Electrical power (utility) line.,0,0,2021
37130, 06/13/2021,0010795,1455  ASHLEY RD Ramona 92065,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
43045, 06/13/2021,0004287,25  Lena AVE SAN_MARTIN_SCC 95020,10000.0,0.1,211 - Electrical power (utility) line.,0,0,2021
44555, 06/16/2021,0003776,130  CLEMENT ST BEN_LOMOND 95005,50.0,0.01,211 - Electrical power (utility) line.,0,0,2021
49555, 06/16/2021,0009958,  PORTER CREEK RD  SANTA_ROSA 95404,0.0,0.5,211 - Electrical power (utility) line.,0,0,2021
20015, 06/16/2021,0012565,  Road 24  Madera 93637,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
44045, 06/17/2021,0003791,300  THOMPSON RD PAJARO_VALLEY 95076,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
37555, 06/17/2021,0011048,24937  HWY 94 HWY Potrero 91963,0.0,0.15,211 - Electrical power (utility) line.,0,0,2021
16015, 06/18/2021,002329,2000  GARVEY AVE Corcoran 93212,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
29555, 06/18/2021,0015398,15790 Wh  PURDON RD/WHITTLESEY LN  NORTH_SAN_JUAN_FD 95959,0.0,1.59,211 - Electrical power (utility) line.,0,0,2021
24035, 06/18/2021,0012695,  HWY 99 N/LE GRAND HWY 99 N ON  LEGRAND 95341,0.0,1.0,211 - Electrical power (utility) line.,0,0,2021
21055, 06/19/2021,02865,1114  TURNER DR Novato 94947,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
3555, 06/20/2021,0017334,14055  QUARTZ MOUNTAIN RD SUTTER_CREEK_UNINCOR 95685,0.0,0.4,211 - Electrical power (utility) line.,0,0,2021
36555, 06/21/2021,0008352,  8138 BLK Lincoln rd  LUCERNE_VALLEY 92356,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
9555, 06/22/2021,0017578,4207  TOWN CENTER  EL_DORADO_HILLS 95762,0.0,0.23,211 - Electrical power (utility) line.,0,0,2021
47555, 06/24/2021,0005009,  Hwy 89 @ FS Rd 40N79Y  MC_CLOUD 96057,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
54050, 06/25/2021,06386,39200  R80 RD Dinuba 93618,5000.0,0.0,211 - Electrical power (utility) line.,0,0,2021
51055, 06/25/2021,1390,  CATLETT RD Nicolaus 95659,0.0,3.0,211 - Electrical power (utility) line.,0,0,2021
33555, 06/25/2021,0084595,  ANZA RD/DE PORTOLA RD  Temecula 92592,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
33090, 06/25/2021,0084300,23375  MOUNTAIN AVE Good Hope 92570,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
45555, 06/26/2021,0006458,  Goose Valley Rd.  Burney 96013,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
45055, 06/27/2021,7523,2684  RADIO LN REDDING 96001,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
19010, 06/28/2021,1002544,1930 S SIXTH AVE Arcadia 91006,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
47555, 06/28/2021,0005176,8411  Ager Beswick RD MTGUE 96064,5000.0,118.0,211 - Electrical power (utility) line.,0,0,2021
24035, 06/28/2021,0013565,  SOUTH AV/CANAL DR  Delhi 95315,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
48040, 06/29/2021,0001096,50  SIERRA AVE Rio Vista 94571,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
33090, 06/30/2021,0086869,25914  COLUMBIA ST Hemet 92544,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
57045, 07/01/2021,292,  County Road 88b  Esparto 95627,0.0,0.0,211 - Electrical power (utility) line.,0,0,2021
37555, 07/01/2021,0012056,31658  AQUADUCT RD Bonsall 92003,0.0,1.0,211 - Electrical power (utility) line.,0,0,2021
33090, 07/03/2021,0088354,20170  MARKHAM ST Mead Valley 92570,0.0,0.1,211 - Electrical power (utility) line.,0,0,2021
34555, 07/07/2021,0019484,900000  RANCHO SECO RD SACRAMENTO_COUNTY 95638,0.0,0.4,211 - Electrical power (utility) line.,0,0,2021
56025, 07/07/2021,0056976,3510  ARUNDELL CIR Ventura 93003,0.0,0.01,211 - Electrical power (utility) line.,0,0,2021
27070, 07/09/2021,0008159,1095  Madison LN BORONDA 93907,10000.0,0.0,211 - Electrical power (utility) line.,0,0,2021
